                                                Tanggal,Nama_Barang,Kategori,Harga_Satuan,Jumlah_Terjual,Ada_Promosi,Hari_Libur
2023-11-30,Jeruk,Buah,15000,30,0,0
2023-12-01,Jeruk,Buah,15000,38,0,0
2023-12-02,Jeruk,Buah,15000,35,0,0
2023-12-03,Jeruk,Buah,15000,39,0,0
2023-12-04,Jeruk,Buah,15000,33,0,0
2023-12-05,Jeruk,Buah,15000,36,0,0
2023-12-06,Jeruk,Buah,15000,28,0,0
2023-12-07,Jeruk,Buah,15000,26,0,0
2023-12-08,Jeruk,Buah,15000,29,0,0
2023-12-09,Jeruk,Buah,15000,29,0,0
2023-12-10,Jeruk,Buah,15000,32,0,0
2023-12-11,Jeruk,Buah,15000,32,0,0
2023-12-12,Jeruk,Buah,15000,28,0,0
2023-12-13,Jeruk,Buah,15000,34,0,0
2023-12-14,Jeruk,Buah,15000,38,0,0
2023-12-15,Jeruk,Buah,15000,30,0,0
2023-12-16,Jeruk,Buah,15000,38,0,0
2023-12-17,Jeruk,Buah,15000,38,0,0
2023-12-18,Jeruk,Buah,13500,33,1,0
2023-12-19,Jeruk,Buah,13500,54,1,0
2023-12-20,Jeruk,Buah,13500,50,1,0
2023-12-21,Jeruk,Buah,15000,28,0,0
2023-12-22,Jeruk,Buah,15000,33,0,0
2023-12-23,Jeruk,Buah,15000,36,0,0
2023-12-24,Jeruk,Buah,15000,34,0,0
2023-12-25,Jeruk,Buah,15000,35,0,1
2023-12-26,Jeruk,Buah,15000,37,0,0
2023-12-27,Jeruk,Buah,15000,32,0,0
2023-12-28,Jeruk,Buah,15000,23,0,0
2023-12-29,Jeruk,Buah,15000,39,0,0
2023-12-30,Jeruk,Buah,15000,31,0,0
2023-12-31,Jeruk,Buah,15000,44,0,0
2024-01-01,Jeruk,Buah,15000,37,0,1
2024-01-02,Jeruk,Buah,15000,31,0,0
2024-01-03,Jeruk,Buah,15000,28,0,0
2024-01-04,Jeruk,Buah,15000,33,0,0
2024-01-05,Jeruk,Buah,15000,37,0,0
2024-01-06,Jeruk,Buah,15000,32,0,0
2024-01-07,Jeruk,Buah,15000,30,0,0
2024-01-08,Jeruk,Buah,15000,26,0,0
2024-01-09,Jeruk,Buah,15000,33,0,0
2024-01-10,Jeruk,Buah,15000,30,0,0
2024-01-11,Jeruk,Buah,15000,39,0,0
2024-01-12,Jeruk,Buah,15000,32,0,0
2024-01-13,Jeruk,Buah,15000,34,0,0
2024-01-14,Jeruk,Buah,15000,33,0,0
2024-01-15,Jeruk,Buah,15000,39,0,0
2024-01-16,Jeruk,Buah,15000,32,0,0
2024-01-17,Jeruk,Buah,15000,30,0,0
2024-01-18,Jeruk,Buah,15000,33,0,0
2024-01-19,Jeruk,Buah,15000,36,0,0
2024-01-20,Jeruk,Buah,13500,44,1,0
2024-01-21,Jeruk,Buah,13500,60,1,0
2024-01-22,Jeruk,Buah,13500,48,1,0
2024-01-23,Jeruk,Buah,15000,42,0,0
2024-01-24,Jeruk,Buah,15000,32,0,0
2024-01-25,Jeruk,Buah,15000,25,0,0
2024-01-26,Jeruk,Buah,15000,25,0,0
2024-01-27,Jeruk,Buah,15000,36,0,0
2024-01-28,Jeruk,Buah,15000,34,0,0
2024-01-29,Jeruk,Buah,15000,32,0,0
2024-01-30,Jeruk,Buah,15000,32,0,0
2024-01-31,Jeruk,Buah,15000,25,0,0
2024-02-01,Jeruk,Buah,15000,27,0,0
2024-02-02,Jeruk,Buah,15000,33,0,0
2024-02-03,Jeruk,Buah,15000,47,0,0
2024-02-04,Jeruk,Buah,15000,22,0,0
2024-02-05,Jeruk,Buah,15000,26,0,0
2024-02-06,Jeruk,Buah,15000,27,0,0
2024-02-07,Jeruk,Buah,15000,33,0,0
2024-02-08,Jeruk,Buah,15000,31,0,0
2024-02-09,Jeruk,Buah,15000,35,0,0
2024-02-10,Jeruk,Buah,15000,30,0,0
2024-02-11,Jeruk,Buah,15000,44,0,0
2024-02-12,Jeruk,Buah,15000,36,0,0
2024-02-13,Jeruk,Buah,15000,36,0,0
2024-02-14,Jeruk,Buah,15000,30,0,0
2024-02-15,Jeruk,Buah,15000,27,0,0
2024-02-16,Jeruk,Buah,15000,28,0,0
2024-02-17,Jeruk,Buah,15000,38,0,0
2024-02-18,Jeruk,Buah,15000,28,0,0
2024-02-19,Jeruk,Buah,15000,25,0,0
2024-02-20,Jeruk,Buah,15000,37,0,0
2024-02-21,Jeruk,Buah,15000,32,0,0
2024-02-22,Jeruk,Buah,13500,69,1,0
2024-02-23,Jeruk,Buah,13500,52,1,0
2024-02-24,Jeruk,Buah,13500,70,1,0
2024-02-25,Jeruk,Buah,15000,42,0,0
2024-02-26,Jeruk,Buah,15000,37,0,0
2024-02-27,Jeruk,Buah,15000,28,0,0
2024-02-28,Jeruk,Buah,15000,42,0,0
2024-02-29,Jeruk,Buah,15000,38,0,0
2024-03-01,Jeruk,Buah,15000,32,0,0
2024-03-02,Jeruk,Buah,15000,40,0,0
2024-03-03,Jeruk,Buah,15000,47,0,0
2024-03-04,Jeruk,Buah,15000,36,0,0
2024-03-05,Jeruk,Buah,15000,30,0,0
2024-03-06,Jeruk,Buah,15000,38,0,0
2024-03-07,Jeruk,Buah,15000,27,0,0
2024-03-08,Jeruk,Buah,15000,44,0,0
2024-03-09,Jeruk,Buah,15000,41,0,0
2024-03-10,Jeruk,Buah,15000,52,0,0
2024-03-11,Jeruk,Buah,15000,40,0,0
2024-03-12,Jeruk,Buah,15000,38,0,0
2024-03-13,Jeruk,Buah,15000,32,0,0
2024-03-14,Jeruk,Buah,15000,40,0,0
2024-03-15,Jeruk,Buah,15000,41,0,0
2024-03-16,Jeruk,Buah,15000,40,0,0
2024-03-17,Jeruk,Buah,15000,40,0,0
2024-03-18,Jeruk,Buah,15000,31,0,0
2024-03-19,Jeruk,Buah,15000,48,0,0
2024-03-20,Jeruk,Buah,15000,34,0,0
2024-03-21,Jeruk,Buah,15000,37,0,0
2024-03-22,Jeruk,Buah,15000,30,0,0
2024-03-23,Jeruk,Buah,15000,48,0,0
2024-03-24,Jeruk,Buah,15000,42,0,0
2024-03-25,Jeruk,Buah,15000,53,0,0
2024-03-26,Jeruk,Buah,13500,73,1,0
2024-03-27,Jeruk,Buah,13500,57,1,0
2024-03-28,Jeruk,Buah,13500,68,1,0
2024-03-29,Jeruk,Buah,15000,44,0,0
2024-03-30,Jeruk,Buah,15000,30,0,0
2024-03-31,Jeruk,Buah,15000,41,0,0
2024-04-01,Jeruk,Buah,15000,40,0,0
2024-04-02,Jeruk,Buah,15000,38,0,0
2024-04-03,Jeruk,Buah,15000,38,0,0
2024-04-04,Jeruk,Buah,15000,52,0,0
2024-04-05,Jeruk,Buah,15000,31,0,0
2024-04-06,Jeruk,Buah,15000,45,0,0
2024-04-07,Jeruk,Buah,15000,56,0,0
2024-04-08,Jeruk,Buah,15000,45,0,0
2024-04-09,Jeruk,Buah,15000,38,0,0
2024-04-10,Jeruk,Buah,15000,46,0,1
2024-04-11,Jeruk,Buah,15000,50,0,1
2024-04-12,Jeruk,Buah,15000,40,0,0
2024-04-13,Jeruk,Buah,15000,53,0,0
2024-04-14,Jeruk,Buah,15000,50,0,0
2024-04-15,Jeruk,Buah,15000,42,0,0
2024-04-16,Jeruk,Buah,15000,57,0,0
2024-04-17,Jeruk,Buah,15000,42,0,0
2024-04-18,Jeruk,Buah,15000,50,0,0
2024-04-19,Jeruk,Buah,15000,41,0,0
2024-04-20,Jeruk,Buah,15000,48,0,0
2024-04-21,Jeruk,Buah,15000,43,0,0
2024-04-22,Jeruk,Buah,15000,38,0,0
2024-04-23,Jeruk,Buah,15000,48,0,0
2024-04-24,Jeruk,Buah,15000,54,0,0
2024-04-25,Jeruk,Buah,15000,43,0,0
2024-04-26,Jeruk,Buah,15000,56,0,0
2024-04-27,Jeruk,Buah,15000,57,0,0
2024-04-28,Jeruk,Buah,13500,78,1,0
2024-04-29,Jeruk,Buah,13500,77,1,0
2024-04-30,Jeruk,Buah,13500,75,1,0
2024-05-01,Jeruk,Buah,15000,39,0,0
2024-05-02,Jeruk,Buah,15000,51,0,0
2024-05-03,Jeruk,Buah,15000,54,0,0
2024-05-04,Jeruk,Buah,15000,53,0,0
2024-05-05,Jeruk,Buah,15000,44,0,0
2024-05-06,Jeruk,Buah,15000,43,0,0
2024-05-07,Jeruk,Buah,15000,43,0,0
2024-05-08,Jeruk,Buah,15000,39,0,0
2024-05-09,Jeruk,Buah,15000,44,0,0
2024-05-10,Jeruk,Buah,15000,57,0,0
2024-05-11,Jeruk,Buah,15000,61,0,0
2024-05-12,Jeruk,Buah,15000,44,0,0
2024-05-13,Jeruk,Buah,15000,50,0,0
2024-05-14,Jeruk,Buah,15000,52,0,0
2024-05-15,Jeruk,Buah,15000,56,0,0
2024-05-16,Jeruk,Buah,15000,58,0,0
2024-05-17,Jeruk,Buah,15000,44,0,0
2024-05-18,Jeruk,Buah,15000,56,0,0
2024-05-19,Jeruk,Buah,15000,57,0,0
2024-05-20,Jeruk,Buah,15000,59,0,0
2024-05-21,Jeruk,Buah,15000,54,0,0
2024-05-22,Jeruk,Buah,15000,53,0,0
2024-05-23,Jeruk,Buah,15000,54,0,0
2024-05-24,Jeruk,Buah,15000,47,0,0
2024-05-25,Jeruk,Buah,15000,61,0,0
2024-05-26,Jeruk,Buah,15000,53,0,0
2024-05-27,Jeruk,Buah,15000,47,0,0
2024-05-28,Jeruk,Buah,15000,53,0,0
2024-05-29,Jeruk,Buah,15000,47,0,0
2024-05-30,Jeruk,Buah,15000,69,0,0
2024-05-31,Jeruk,Buah,13500,109,1,0
2024-06-01,Jeruk,Buah,13500,112,1,0
2024-06-02,Jeruk,Buah,13500,124,1,0
2024-06-03,Jeruk,Buah,15000,47,0,0
2024-06-04,Jeruk,Buah,15000,56,0,0
2024-06-05,Jeruk,Buah,15000,68,0,0
2024-06-06,Jeruk,Buah,15000,54,0,0
2024-06-07,Jeruk,Buah,15000,42,0,0
2024-06-08,Jeruk,Buah,15000,64,0,0
2024-06-09,Jeruk,Buah,15000,61,0,0
2024-06-10,Jeruk,Buah,15000,51,0,0
2024-06-11,Jeruk,Buah,15000,57,0,0
2024-06-12,Jeruk,Buah,15000,57,0,0
2024-06-13,Jeruk,Buah,15000,61,0,0
2024-06-14,Jeruk,Buah,15000,68,0,0
2024-06-15,Jeruk,Buah,15000,55,0,0
2024-06-16,Jeruk,Buah,15000,54,0,0
2024-06-17,Jeruk,Buah,15000,64,0,0
2024-06-18,Jeruk,Buah,15000,48,0,0
2024-06-19,Jeruk,Buah,15000,65,0,0
2024-06-20,Jeruk,Buah,15000,65,0,0
2024-06-21,Jeruk,Buah,15000,67,0,0
2024-06-22,Jeruk,Buah,15000,57,0,0
2024-06-23,Jeruk,Buah,15000,60,0,0
2024-06-24,Jeruk,Buah,15000,64,0,0
2024-06-25,Jeruk,Buah,15000,56,0,0
2024-06-26,Jeruk,Buah,15000,61,0,0
2024-06-27,Jeruk,Buah,15000,59,0,0
2024-06-28,Jeruk,Buah,15000,40,0,0
2024-06-29,Jeruk,Buah,15000,72,0,0
2024-06-30,Jeruk,Buah,15000,73,0,0
2024-07-01,Jeruk,Buah,15000,56,0,0
2024-07-02,Jeruk,Buah,15000,77,0,0
2024-07-03,Jeruk,Buah,13500,105,1,0
2024-07-04,Jeruk,Buah,13500,96,1,0
2024-07-05,Jeruk,Buah,13500,88,1,0
2024-07-06,Jeruk,Buah,15000,71,0,0
2024-07-07,Jeruk,Buah,15000,66,0,0
2024-07-08,Jeruk,Buah,15000,49,0,0
2024-07-09,Jeruk,Buah,15000,58,0,0
2024-07-10,Jeruk,Buah,15000,64,0,0
2024-07-11,Jeruk,Buah,15000,40,0,0
2024-07-12,Jeruk,Buah,15000,69,0,0
2024-07-13,Jeruk,Buah,15000,81,0,0
2024-07-14,Jeruk,Buah,15000,54,0,0
2024-07-15,Jeruk,Buah,15000,71,0,0
2024-07-16,Jeruk,Buah,15000,56,0,0
2024-07-17,Jeruk,Buah,15000,62,0,0
2024-07-18,Jeruk,Buah,15000,57,0,0
2024-07-19,Jeruk,Buah,15000,64,0,0
2024-07-20,Jeruk,Buah,15000,58,0,0
2024-07-21,Jeruk,Buah,15000,40,0,0
2024-07-22,Jeruk,Buah,15000,64,0,0
2024-07-23,Jeruk,Buah,15000,66,0,0
2024-07-24,Jeruk,Buah,15000,51,0,0
2024-07-25,Jeruk,Buah,15000,62,0,0
2024-07-26,Jeruk,Buah,15000,53,0,0
2024-07-27,Jeruk,Buah,15000,54,0,0
2024-07-28,Jeruk,Buah,15000,68,0,0
2024-07-29,Jeruk,Buah,15000,69,0,0
2024-07-30,Jeruk,Buah,15000,56,0,0
2024-07-31,Jeruk,Buah,15000,64,0,0
2024-08-01,Jeruk,Buah,15000,53,0,0
2024-08-02,Jeruk,Buah,15000,52,0,0
2024-08-03,Jeruk,Buah,15000,52,0,0
2024-08-04,Jeruk,Buah,15000,63,0,0
2024-08-05,Jeruk,Buah,13500,109,1,0
2024-08-06,Jeruk,Buah,13500,94,1,0
2024-08-07,Jeruk,Buah,13500,101,1,0
2024-08-08,Jeruk,Buah,15000,54,0,0
2024-08-09,Jeruk,Buah,15000,78,0,0
2024-08-10,Jeruk,Buah,15000,63,0,0
2024-08-11,Jeruk,Buah,15000,57,0,0
2024-08-12,Jeruk,Buah,15000,60,0,0
2024-08-13,Jeruk,Buah,15000,47,0,0
2024-08-14,Jeruk,Buah,15000,56,0,0
2024-08-15,Jeruk,Buah,15000,53,0,0
2024-08-16,Jeruk,Buah,15000,63,0,0
2024-08-17,Jeruk,Buah,15000,64,0,0
2024-08-18,Jeruk,Buah,15000,64,0,0
2024-08-19,Jeruk,Buah,15000,51,0,0
2024-08-20,Jeruk,Buah,15000,46,0,0
2024-08-21,Jeruk,Buah,15000,60,0,0
2024-08-22,Jeruk,Buah,15000,41,0,0
2024-08-23,Jeruk,Buah,15000,54,0,0
2024-08-24,Jeruk,Buah,15000,68,0,0
2024-08-25,Jeruk,Buah,15000,54,0,0
2024-08-26,Jeruk,Buah,15000,52,0,0
2024-08-27,Jeruk,Buah,15000,61,0,0
2024-08-28,Jeruk,Buah,15000,54,0,0
2024-08-29,Jeruk,Buah,15000,64,0,0
2024-08-30,Jeruk,Buah,15000,63,0,0
2024-08-31,Jeruk,Buah,15000,56,0,0
2024-09-01,Jeruk,Buah,15000,56,0,0
2024-09-02,Jeruk,Buah,15000,44,0,0
2024-09-03,Jeruk,Buah,15000,51,0,0
2024-09-04,Jeruk,Buah,15000,61,0,0
2024-09-05,Jeruk,Buah,15000,70,0,0
2024-09-06,Jeruk,Buah,15000,57,0,0
2024-09-07,Jeruk,Buah,13500,102,1,0
2024-09-08,Jeruk,Buah,13500,87,1,0
2024-09-09,Jeruk,Buah,13500,94,1,0
2024-09-10,Jeruk,Buah,15000,62,0,0
2024-09-11,Jeruk,Buah,15000,60,0,0
2024-09-12,Jeruk,Buah,15000,49,0,0
2024-09-13,Jeruk,Buah,15000,57,0,0
2024-09-14,Jeruk,Buah,15000,53,0,0
2024-09-15,Jeruk,Buah,15000,55,0,0
2024-09-16,Jeruk,Buah,15000,55,0,0
2024-09-17,Jeruk,Buah,15000,49,0,0
2024-09-18,Jeruk,Buah,15000,58,0,0
2024-09-19,Jeruk,Buah,15000,52,0,0
2024-09-20,Jeruk,Buah,15000,41,0,0
2024-09-21,Jeruk,Buah,15000,49,0,0
2024-09-22,Jeruk,Buah,15000,36,0,0
2024-09-23,Jeruk,Buah,15000,45,0,0
2024-09-24,Jeruk,Buah,15000,44,0,0
2024-09-25,Jeruk,Buah,15000,67,0,0
2024-09-26,Jeruk,Buah,15000,58,0,0
2024-09-27,Jeruk,Buah,15000,50,0,0
2024-09-28,Jeruk,Buah,15000,59,0,0
2024-09-29,Jeruk,Buah,15000,56,0,0
2024-09-30,Jeruk,Buah,15000,49,0,0
2024-10-01,Jeruk,Buah,15000,51,0,0
2024-10-02,Jeruk,Buah,15000,40,0,0
2024-10-03,Jeruk,Buah,15000,49,0,0
2024-10-04,Jeruk,Buah,15000,52,0,0
2024-10-05,Jeruk,Buah,15000,43,0,0
2024-10-06,Jeruk,Buah,15000,35,0,0
2024-10-07,Jeruk,Buah,15000,57,0,0
2024-10-08,Jeruk,Buah,15000,57,0,0
2024-10-09,Jeruk,Buah,15000,51,0,0
2024-10-10,Jeruk,Buah,13500,100,1,0
2024-10-11,Jeruk,Buah,13500,76,1,0
2024-10-12,Jeruk,Buah,13500,89,1,0
2024-10-13,Jeruk,Buah,15000,46,0,0
2024-10-14,Jeruk,Buah,15000,47,0,0
2024-10-15,Jeruk,Buah,15000,36,0,0
2024-10-16,Jeruk,Buah,15000,56,0,0
2024-10-17,Jeruk,Buah,15000,43,0,0
2024-10-18,Jeruk,Buah,15000,52,0,0
2024-10-19,Jeruk,Buah,15000,52,0,0
2024-10-20,Jeruk,Buah,15000,51,0,0
2024-10-21,Jeruk,Buah,15000,52,0,0
2024-10-22,Jeruk,Buah,15000,53,0,0
2024-10-23,Jeruk,Buah,15000,53,0,0
2024-10-24,Jeruk,Buah,15000,39,0,0
2024-10-25,Jeruk,Buah,15000,41,0,0
2024-10-26,Jeruk,Buah,15000,42,0,0
2024-10-27,Jeruk,Buah,15000,52,0,0
2024-10-28,Jeruk,Buah,15000,36,0,0
2024-10-29,Jeruk,Buah,15000,45,0,0
2024-10-30,Jeruk,Buah,15000,39,0,0
2024-10-31,Jeruk,Buah,15000,33,0,0
2024-11-01,Jeruk,Buah,15000,41,0,0
2024-11-02,Jeruk,Buah,15000,39,0,0
2024-11-03,Jeruk,Buah,15000,44,0,0
2024-11-04,Jeruk,Buah,15000,51,0,0
2024-11-05,Jeruk,Buah,15000,38,0,0
2024-11-06,Jeruk,Buah,15000,53,0,0
2024-11-07,Jeruk,Buah,15000,38,0,0
2024-11-08,Jeruk,Buah,15000,37,0,0
2024-11-09,Jeruk,Buah,15000,47,0,0
2024-11-10,Jeruk,Buah,15000,32,0,0
2024-11-11,Jeruk,Buah,15000,38,0,0
2024-11-12,Jeruk,Buah,13500,65,1,0
2024-11-13,Jeruk,Buah,13500,61,1,0
2024-11-14,Jeruk,Buah,13500,69,1,0
2024-11-15,Jeruk,Buah,15000,34,0,0
2024-11-16,Jeruk,Buah,15000,47,0,0
2024-11-17,Jeruk,Buah,15000,48,0,0
2024-11-18,Jeruk,Buah,15000,38,0,0
2024-11-19,Jeruk,Buah,15000,36,0,0
2024-11-20,Jeruk,Buah,15000,37,0,0
2024-11-21,Jeruk,Buah,15000,40,0,0
2024-11-22,Jeruk,Buah,15000,40,0,0
2024-11-23,Jeruk,Buah,15000,28,0,0
2024-11-24,Jeruk,Buah,15000,43,0,0
2024-11-25,Jeruk,Buah,15000,44,0,0
2024-11-26,Jeruk,Buah,15000,38,0,0
2024-11-27,Jeruk,Buah,15000,34,0,0
2024-11-28,Jeruk,Buah,15000,31,0,0
2024-11-29,Jeruk,Buah,15000,43,0,0
2024-11-30,Jeruk,Buah,15000,34,0,0
2024-12-01,Jeruk,Buah,15000,36,0,0
2024-12-02,Jeruk,Buah,15000,39,0,0
2024-12-03,Jeruk,Buah,15000,34,0,0
2024-12-04,Jeruk,Buah,15000,39,0,0
2024-12-05,Jeruk,Buah,15000,39,0,0
2024-12-06,Jeruk,Buah,15000,32,0,0
2024-12-07,Jeruk,Buah,15000,42,0,0
2024-12-08,Jeruk,Buah,15000,38,0,0
2024-12-09,Jeruk,Buah,15000,25,0,0
2024-12-10,Jeruk,Buah,15000,30,0,0
2024-12-11,Jeruk,Buah,15000,22,0,0
2024-12-12,Jeruk,Buah,15000,32,0,0
2024-12-13,Jeruk,Buah,15000,35,0,0
2024-12-14,Jeruk,Buah,15000,32,0,0
2024-12-15,Jeruk,Buah,13500,59,1,0
2024-12-16,Jeruk,Buah,13500,43,1,0
2024-12-17,Jeruk,Buah,13500,54,1,0
2024-12-18,Jeruk,Buah,15000,34,0,0
2024-12-19,Jeruk,Buah,15000,40,0,0
2024-12-20,Jeruk,Buah,15000,32,0,0
2024-12-21,Jeruk,Buah,15000,36,0,0
2024-12-22,Jeruk,Buah,15000,44,0,0
2024-12-23,Jeruk,Buah,15000,38,0,0
2024-12-24,Jeruk,Buah,15000,29,0,0
2024-12-25,Jeruk,Buah,15000,41,0,1
2024-12-26,Jeruk,Buah,15000,26,0,0
2024-12-27,Jeruk,Buah,15000,31,0,0
2024-12-28,Jeruk,Buah,15000,41,0,0
2024-12-29,Jeruk,Buah,15000,38,0,0
2024-12-30,Jeruk,Buah,15000,32,0,0
2024-12-31,Jeruk,Buah,15000,26,0,0
2025-01-01,Jeruk,Buah,15000,34,0,1
2025-01-02,Jeruk,Buah,15000,21,0,0
2025-01-03,Jeruk,Buah,15000,29,0,0
2025-01-04,Jeruk,Buah,15000,33,0,0
2025-01-05,Jeruk,Buah,15000,33,0,0
2025-01-06,Jeruk,Buah,15000,37,0,0
2025-01-07,Jeruk,Buah,15000,25,0,0
2025-01-08,Jeruk,Buah,15000,31,0,0
2025-01-09,Jeruk,Buah,15000,36,0,0
2025-01-10,Jeruk,Buah,15000,31,0,0
2025-01-11,Jeruk,Buah,15000,38,0,0
2025-01-12,Jeruk,Buah,15000,35,0,0
2025-01-13,Jeruk,Buah,15000,39,0,0
2025-01-14,Jeruk,Buah,15000,34,0,0
2025-01-15,Jeruk,Buah,15000,27,0,0
2025-01-16,Jeruk,Buah,15000,29,0,0
2025-01-17,Jeruk,Buah,13500,52,1,0
2025-01-18,Jeruk,Buah,13500,48,1,0
2025-01-19,Jeruk,Buah,13500,60,1,0
2025-01-20,Jeruk,Buah,15000,27,0,0
2025-01-21,Jeruk,Buah,15000,37,0,0
2025-01-22,Jeruk,Buah,15000,35,0,0
2025-01-23,Jeruk,Buah,15000,36,0,0
2025-01-24,Jeruk,Buah,15000,30,0,0
2025-01-25,Jeruk,Buah,15000,44,0,0
2025-01-26,Jeruk,Buah,15000,34,0,0
2025-01-27,Jeruk,Buah,15000,29,0,0
2025-01-28,Jeruk,Buah,15000,36,0,0
2025-01-29,Jeruk,Buah,15000,38,0,0
2025-01-30,Jeruk,Buah,15000,36,0,0
2025-01-31,Jeruk,Buah,15000,18,0,0
2025-02-01,Jeruk,Buah,15000,45,0,0
2025-02-02,Jeruk,Buah,15000,37,0,0
2025-02-03,Jeruk,Buah,15000,36,0,0
2025-02-04,Jeruk,Buah,15000,33,0,0
2025-02-05,Jeruk,Buah,15000,38,0,0
2025-02-06,Jeruk,Buah,15000,28,0,0
2025-02-07,Jeruk,Buah,15000,38,0,0
2025-02-08,Jeruk,Buah,15000,30,0,0
2025-02-09,Jeruk,Buah,15000,35,0,0
2025-02-10,Jeruk,Buah,15000,32,0,0
2025-02-11,Jeruk,Buah,15000,27,0,0
2025-02-12,Jeruk,Buah,15000,33,0,0
2025-02-13,Jeruk,Buah,15000,35,0,0
2025-02-14,Jeruk,Buah,15000,32,0,0
2025-02-15,Jeruk,Buah,15000,35,0,0
2025-02-16,Jeruk,Buah,15000,39,0,0
2025-02-17,Jeruk,Buah,15000,40,0,0
2025-02-18,Jeruk,Buah,15000,39,0,0
2025-02-19,Jeruk,Buah,13500,64,1,0
2025-02-20,Jeruk,Buah,13500,62,1,0
2025-02-21,Jeruk,Buah,13500,56,1,0
2025-02-22,Jeruk,Buah,15000,42,0,0
2025-02-23,Jeruk,Buah,15000,45,0,0
2025-02-24,Jeruk,Buah,15000,40,0,0
2025-02-25,Jeruk,Buah,15000,36,0,0
2025-02-26,Jeruk,Buah,15000,37,0,0
2025-02-27,Jeruk,Buah,15000,36,0,0
2025-02-28,Jeruk,Buah,15000,42,0,0
2025-03-01,Jeruk,Buah,15000,42,0,0
2025-03-02,Jeruk,Buah,15000,27,0,0
2025-03-03,Jeruk,Buah,15000,38,0,0
2025-03-04,Jeruk,Buah,15000,36,0,0
2025-03-05,Jeruk,Buah,15000,35,0,0
2025-03-06,Jeruk,Buah,15000,39,0,0
2025-03-07,Jeruk,Buah,15000,31,0,0
2025-03-08,Jeruk,Buah,15000,38,0,0
2025-03-09,Jeruk,Buah,15000,41,0,0
2025-03-10,Jeruk,Buah,15000,42,0,0
2025-03-11,Jeruk,Buah,15000,41,0,0
2025-03-12,Jeruk,Buah,15000,22,0,0
2025-03-13,Jeruk,Buah,15000,43,0,0
2025-03-14,Jeruk,Buah,15000,35,0,0
2025-03-15,Jeruk,Buah,15000,47,0,0
2025-03-16,Jeruk,Buah,15000,36,0,0
2025-03-17,Jeruk,Buah,15000,42,0,0
2025-03-18,Jeruk,Buah,15000,29,0,0
2025-03-19,Jeruk,Buah,15000,41,0,0
2025-03-20,Jeruk,Buah,15000,37,0,0
2025-03-21,Jeruk,Buah,15000,30,0,0
2025-03-22,Jeruk,Buah,15000,48,0,0
2025-03-23,Jeruk,Buah,15000,51,0,0
2025-03-24,Jeruk,Buah,13500,81,1,0
2025-03-25,Jeruk,Buah,13500,81,1,0
2025-03-26,Jeruk,Buah,13500,60,1,0
2025-03-27,Jeruk,Buah,15000,35,0,0
2025-03-28,Jeruk,Buah,15000,35,0,0
2025-03-29,Jeruk,Buah,15000,50,0,0
2025-03-30,Jeruk,Buah,15000,52,0,0
2025-03-31,Jeruk,Buah,15000,44,0,1
2025-04-01,Jeruk,Buah,15000,39,0,0
2025-04-02,Jeruk,Buah,15000,50,0,0
2025-04-03,Jeruk,Buah,15000,48,0,0
2025-04-04,Jeruk,Buah,15000,38,0,0
2025-04-05,Jeruk,Buah,15000,48,0,0
2025-04-06,Jeruk,Buah,15000,53,0,0
2025-04-07,Jeruk,Buah,15000,51,0,0
2025-04-08,Jeruk,Buah,15000,43,0,0
2025-04-09,Jeruk,Buah,15000,43,0,0
2025-04-10,Jeruk,Buah,15000,44,0,0
2025-04-11,Jeruk,Buah,15000,52,0,0
2025-04-12,Jeruk,Buah,15000,54,0,0
2025-04-13,Jeruk,Buah,15000,45,0,0
2025-04-14,Jeruk,Buah,15000,54,0,0
2025-04-15,Jeruk,Buah,15000,42,0,0
2025-04-16,Jeruk,Buah,15000,48,0,0
2025-04-17,Jeruk,Buah,15000,45,0,0
2025-04-18,Jeruk,Buah,15000,50,0,0
2025-04-19,Jeruk,Buah,15000,56,0,0
2025-04-20,Jeruk,Buah,15000,47,0,0
2025-04-21,Jeruk,Buah,15000,63,0,0
2025-04-22,Jeruk,Buah,15000,35,0,0
2025-04-23,Jeruk,Buah,15000,34,0,0
2025-04-24,Jeruk,Buah,15000,32,0,0
2025-04-25,Jeruk,Buah,15000,59,0,0
2025-04-26,Jeruk,Buah,13500,86,1,0
2025-04-27,Jeruk,Buah,13500,95,1,0
2025-04-28,Jeruk,Buah,13500,68,1,0
2025-04-29,Jeruk,Buah,15000,50,0,0
2025-04-30,Jeruk,Buah,15000,58,0,0
2025-05-01,Jeruk,Buah,15000,57,0,0
2025-05-02,Jeruk,Buah,15000,38,0,0
2025-05-03,Jeruk,Buah,15000,52,0,0
2025-05-04,Jeruk,Buah,15000,51,0,0
2025-05-05,Jeruk,Buah,15000,30,0,0
2025-05-06,Jeruk,Buah,15000,52,0,0
2025-05-07,Jeruk,Buah,15000,41,0,0
2025-05-08,Jeruk,Buah,15000,44,0,0
2025-05-09,Jeruk,Buah,15000,55,0,0
2025-05-10,Jeruk,Buah,15000,41,0,0
2025-05-11,Jeruk,Buah,15000,46,0,0
2025-05-12,Jeruk,Buah,15000,55,0,0
2025-05-13,Jeruk,Buah,15000,49,0,0
2025-05-14,Jeruk,Buah,15000,53,0,0
2025-05-15,Jeruk,Buah,15000,52,0,0
2025-05-16,Jeruk,Buah,15000,43,0,0
2025-05-17,Jeruk,Buah,15000,66,0,0
2025-05-18,Jeruk,Buah,15000,60,0,0
