Tanggal,Nama_Barang,Kategori,Harga_Satuan,Jumlah_Terjual,Ada_Promosi,Hari_Libur
2023-06-06,Jeruk,Buah,13169,100,1,0
2023-06-07,Jeruk,Buah,13287,101,1,0
2023-06-08,Jeruk,Buah,13880,86,1,0
2023-06-09,Jeruk,Buah,14815,42,0,0
2023-06-10,Jeruk,Buah,15150,62,0,0
2023-06-11,Jeruk,Buah,14819,69,0,0
2023-06-12,Jeruk,Buah,15164,55,0,0
2023-06-13,Jeruk,Buah,15340,56,0,0
2023-06-14,Jeruk,Buah,15307,50,0,0
2023-06-15,Jeruk,Buah,15211,56,0,0
2023-06-16,Jeruk,Buah,14790,44,0,0
2023-06-17,Jeruk,Buah,15767,66,0,0
2023-06-18,Jeruk,Buah,14653,64,0,0
2023-06-19,Jeruk,Buah,14964,55,0,0
2023-06-20,Jeruk,Buah,14965,77,0,0
2023-06-21,Jeruk,Buah,15099,44,0,0
2023-06-22,Jeruk,Buah,15331,60,0,0
2023-06-23,Jeruk,Buah,15255,69,0,0
2023-06-24,Jeruk,Buah,14865,54,0,0
2023-06-25,Jeruk,Buah,15043,60,0,0
2023-06-26,Jeruk,Buah,14901,40,0,0
2023-06-27,Jeruk,Buah,14622,61,0,0
2023-06-28,Jeruk,Buah,14739,45,0,0
2023-06-29,Jeruk,Buah,14431,56,0,0
2023-06-30,Jeruk,Buah,14960,53,0,0
2023-07-01,Jeruk,Buah,15071,73,0,0
2023-07-02,Jeruk,Buah,14924,76,0,0
2023-07-03,Jeruk,Buah,14721,52,0,0
2023-07-04,Jeruk,Buah,14833,55,0,0
2023-07-05,Jeruk,Buah,15245,60,0,0
2023-07-06,Jeruk,Buah,13244,96,1,0
2023-07-07,Jeruk,Buah,13560,100,1,0
2023-07-08,Jeruk,Buah,13900,92,1,0
2023-07-09,Jeruk,Buah,14833,40,0,0
2023-07-10,Jeruk,Buah,14882,55,0,0
2023-07-11,Jeruk,Buah,14662,48,0,0
2023-07-12,Jeruk,Buah,15025,51,0,0
2023-07-13,Jeruk,Buah,14594,63,0,0
2023-07-14,Jeruk,Buah,14918,44,0,0
2023-07-15,Jeruk,Buah,14947,49,0,0
2023-07-16,Jeruk,Buah,14921,42,0,0
2023-07-17,Jeruk,Buah,15148,57,0,0
2023-07-18,Jeruk,Buah,15076,44,0,0
2023-07-19,Jeruk,Buah,15414,41,0,0
2023-07-20,Jeruk,Buah,14782,62,0,0
2023-07-21,Jeruk,Buah,14481,58,0,0
2023-07-22,Jeruk,Buah,14722,63,0,0
2023-07-23,Jeruk,Buah,14972,70,0,0
2023-07-24,Jeruk,Buah,14857,32,0,0
2023-07-25,Jeruk,Buah,14828,53,0,0
2023-07-26,Jeruk,Buah,14582,52,0,0
2023-07-27,Jeruk,Buah,15024,53,0,0
2023-07-28,Jeruk,Buah,15004,57,0,0
2023-07-29,Jeruk,Buah,14425,54,0,0
2023-07-30,Jeruk,Buah,14936,73,0,0
2023-07-31,Jeruk,Buah,14797,41,0,0
2023-08-01,Jeruk,Buah,15020,54,0,0
2023-08-02,Jeruk,Buah,15397,55,0,0
2023-08-03,Jeruk,Buah,14488,58,0,0
2023-08-04,Jeruk,Buah,15355,58,0,0
2023-08-05,Jeruk,Buah,13385,80,1,0
2023-08-06,Jeruk,Buah,13065,85,1,0
2023-08-07,Jeruk,Buah,13603,89,1,0
2023-08-08,Jeruk,Buah,15077,48,0,0
2023-08-09,Jeruk,Buah,14619,44,0,0
2023-08-10,Jeruk,Buah,14605,48,0,0
2023-08-11,Jeruk,Buah,15291,54,0,0
2023-08-12,Jeruk,Buah,14956,48,0,0
2023-08-13,Jeruk,Buah,15498,75,0,0
2023-08-14,Jeruk,Buah,14422,53,0,0
2023-08-15,Jeruk,Buah,15325,62,0,0
2023-08-16,Jeruk,Buah,15002,64,0,0
2023-08-17,Jeruk,Buah,15332,47,0,0
2023-08-18,Jeruk,Buah,14496,49,0,0
2023-08-19,Jeruk,Buah,15352,60,0,0
2023-08-20,Jeruk,Buah,14863,56,0,0
2023-08-21,Jeruk,Buah,14856,39,0,0
2023-08-22,Jeruk,Buah,14915,59,0,0
2023-08-23,Jeruk,Buah,14446,35,0,0
2023-08-24,Jeruk,Buah,14731,54,0,0
2023-08-25,Jeruk,Buah,14832,42,0,0
2023-08-26,Jeruk,Buah,14740,51,0,0
2023-08-27,Jeruk,Buah,14818,82,0,0
2023-08-28,Jeruk,Buah,14133,49,0,0
2023-08-29,Jeruk,Buah,15375,52,0,0
2023-08-30,Jeruk,Buah,15086,39,0,0
2023-08-31,Jeruk,Buah,15027,49,0,0
2023-09-01,Jeruk,Buah,14951,56,0,0
2023-09-02,Jeruk,Buah,14935,41,0,0
2023-09-03,Jeruk,Buah,15477,53,0,0
2023-09-04,Jeruk,Buah,13759,71,1,0
2023-09-05,Jeruk,Buah,13553,95,1,0
2023-09-06,Jeruk,Buah,13865,96,1,0
2023-09-07,Jeruk,Buah,15134,53,0,0
2023-09-08,Jeruk,Buah,14669,48,0,0
2023-09-09,Jeruk,Buah,14834,73,0,0
2023-09-10,Jeruk,Buah,14994,65,0,0
2023-09-11,Jeruk,Buah,14698,56,0,0
2023-09-12,Jeruk,Buah,14982,42,0,0
2023-09-13,Jeruk,Buah,15371,50,0,0
2023-09-14,Jeruk,Buah,14668,67,0,0
2023-09-15,Jeruk,Buah,15154,46,0,0
2023-09-16,Jeruk,Buah,15046,54,0,0
2023-09-17,Jeruk,Buah,14738,49,0,0
2023-09-18,Jeruk,Buah,14975,46,0,0
2023-09-19,Jeruk,Buah,14487,36,0,0
2023-09-20,Jeruk,Buah,15470,35,0,0
2023-09-21,Jeruk,Buah,14824,49,0,0
2023-09-22,Jeruk,Buah,15058,47,0,0
2023-09-23,Jeruk,Buah,14874,44,0,0
2023-09-24,Jeruk,Buah,14692,41,0,0
2023-09-25,Jeruk,Buah,14757,50,0,0
2023-09-26,Jeruk,Buah,14684,50,0,0
2023-09-27,Jeruk,Buah,15219,47,0,0
2023-09-28,Jeruk,Buah,14772,45,0,0
2023-09-29,Jeruk,Buah,15261,33,0,0
2023-09-30,Jeruk,Buah,15298,65,0,0
2023-10-01,Jeruk,Buah,15070,52,0,0
2023-10-02,Jeruk,Buah,14370,45,0,0
2023-10-03,Jeruk,Buah,15266,36,0,0
2023-10-04,Jeruk,Buah,13494,80,1,0
2023-10-05,Jeruk,Buah,13215,82,1,0
2023-10-06,Jeruk,Buah,13689,79,1,0
2023-10-07,Jeruk,Buah,14707,50,0,0
2023-10-08,Jeruk,Buah,15038,52,0,0
2023-10-09,Jeruk,Buah,15358,45,0,0
2023-10-10,Jeruk,Buah,14966,56,0,0
2023-10-11,Jeruk,Buah,14842,45,0,0
2023-10-12,Jeruk,Buah,14576,52,0,0
2023-10-13,Jeruk,Buah,15092,36,0,0
2023-10-14,Jeruk,Buah,14583,45,0,0
2023-10-15,Jeruk,Buah,15427,41,0,0
2023-10-16,Jeruk,Buah,15159,53,0,0
2023-10-17,Jeruk,Buah,15189,40,0,0
2023-10-18,Jeruk,Buah,14458,40,0,0
2023-10-19,Jeruk,Buah,15701,34,0,0
2023-10-20,Jeruk,Buah,14789,41,0,0
2023-10-21,Jeruk,Buah,15351,29,0,0
2023-10-22,Jeruk,Buah,15328,49,0,0
2023-10-23,Jeruk,Buah,15223,40,0,0
2023-10-24,Jeruk,Buah,15113,52,0,0
2023-10-25,Jeruk,Buah,14907,38,0,0
2023-10-26,Jeruk,Buah,14843,50,0,0
2023-10-27,Jeruk,Buah,14761,38,0,0
2023-10-28,Jeruk,Buah,14919,45,0,0
2023-10-29,Jeruk,Buah,14997,48,0,0
2023-10-30,Jeruk,Buah,15045,37,0,0
2023-10-31,Jeruk,Buah,14672,43,0,0
2023-11-01,Jeruk,Buah,15393,39,0,0
2023-11-02,Jeruk,Buah,15314,36,0,0
2023-11-03,Jeruk,Buah,13468,72,1,0
2023-11-04,Jeruk,Buah,13392,66,1,0
2023-11-05,Jeruk,Buah,13303,85,1,0
2023-11-06,Jeruk,Buah,14685,46,0,0
2023-11-07,Jeruk,Buah,14972,46,0,0
2023-11-08,Jeruk,Buah,15241,44,0,0
2023-11-09,Jeruk,Buah,15122,40,0,0
2023-11-10,Jeruk,Buah,14732,93,0,0
2023-11-11,Jeruk,Buah,15122,48,0,0
2023-11-12,Jeruk,Buah,15101,42,0,0
2023-11-13,Jeruk,Buah,14773,46,0,0
2023-11-14,Jeruk,Buah,14876,42,0,0
2023-11-15,Jeruk,Buah,14759,25,0,0
2023-11-16,Jeruk,Buah,14899,36,0,0
2023-11-17,Jeruk,Buah,14830,47,0,0
2023-11-18,Jeruk,Buah,15799,36,0,0
2023-11-19,Jeruk,Buah,14986,40,0,0
2023-11-20,Jeruk,Buah,14602,31,0,0
2023-11-21,Jeruk,Buah,14853,41,0,0
2023-11-22,Jeruk,Buah,15158,43,0,0
2023-11-23,Jeruk,Buah,15148,41,0,0
2023-11-24,Jeruk,Buah,14842,40,0,0
2023-11-25,Jeruk,Buah,14903,36,0,0
2023-11-26,Jeruk,Buah,15271,34,0,0
2023-11-27,Jeruk,Buah,14999,33,0,0
2023-11-28,Jeruk,Buah,14676,30,0,0
2023-11-29,Jeruk,Buah,15253,37,0,0
2023-11-30,Jeruk,Buah,14672,39,0,0
2023-12-01,Jeruk,Buah,14951,43,0,0
2023-12-02,Jeruk,Buah,15681,25,0,0
2023-12-03,Jeruk,Buah,13930,47,1,0
2023-12-04,Jeruk,Buah,13077,53,1,0
2023-12-05,Jeruk,Buah,13836,55,1,0
2023-12-06,Jeruk,Buah,15509,28,0,0
2023-12-07,Jeruk,Buah,14983,40,0,0
2023-12-08,Jeruk,Buah,15030,49,0,0
2023-12-09,Jeruk,Buah,14770,51,0,0
2023-12-10,Jeruk,Buah,14412,34,0,0
2023-12-11,Jeruk,Buah,14874,35,0,0
2023-12-12,Jeruk,Buah,14934,31,0,0
2023-12-13,Jeruk,Buah,15164,41,0,0
2023-12-14,Jeruk,Buah,14686,45,0,0
2023-12-15,Jeruk,Buah,15131,42,0,0
2023-12-16,Jeruk,Buah,14812,40,0,0
2023-12-17,Jeruk,Buah,15101,36,0,0
2023-12-18,Jeruk,Buah,14532,33,0,0
2023-12-19,Jeruk,Buah,15114,44,0,0
2023-12-20,Jeruk,Buah,14741,39,0,0
2023-12-21,Jeruk,Buah,14457,32,0,0
2023-12-22,Jeruk,Buah,14607,45,0,0
2023-12-23,Jeruk,Buah,14648,53,0,0
2023-12-24,Jeruk,Buah,15270,38,0,0
2023-12-25,Jeruk,Buah,15488,45,0,1
2023-12-26,Jeruk,Buah,14835,32,0,0
2023-12-27,Jeruk,Buah,15142,37,0,0
2023-12-28,Jeruk,Buah,14999,50,0,0
2023-12-29,Jeruk,Buah,15235,39,0,0
2023-12-30,Jeruk,Buah,14575,54,0,0
2023-12-31,Jeruk,Buah,14684,28,0,0
2024-01-01,Jeruk,Buah,14929,104,0,1
2024-01-02,Jeruk,Buah,13579,132,1,0
2024-01-03,Jeruk,Buah,13212,135,1,0
2024-01-04,Jeruk,Buah,13793,118,1,0
2024-01-05,Jeruk,Buah,14446,85,0,0
2024-01-06,Jeruk,Buah,15207,92,0,0
2024-01-07,Jeruk,Buah,14252,102,0,0
2024-01-08,Jeruk,Buah,14655,82,0,0
2024-01-09,Jeruk,Buah,15508,80,0,0
2024-01-10,Jeruk,Buah,15738,39,0,0
2024-01-11,Jeruk,Buah,15047,106,0,0
2024-01-12,Jeruk,Buah,14869,98,0,0
2024-01-13,Jeruk,Buah,14882,87,0,0
2024-01-14,Jeruk,Buah,15178,101,0,0
2024-01-15,Jeruk,Buah,15120,75,0,0
2024-01-16,Jeruk,Buah,14828,79,0,0
2024-01-17,Jeruk,Buah,14843,74,0,0
2024-01-18,Jeruk,Buah,15041,77,0,0
2024-01-19,Jeruk,Buah,15149,78,0,0
2024-01-20,Jeruk,Buah,14963,72,0,0
2024-01-21,Jeruk,Buah,15353,98,0,0
2024-01-22,Jeruk,Buah,15184,90,0,0
2024-01-23,Jeruk,Buah,14265,97,0,0
2024-01-24,Jeruk,Buah,15192,90,0,0
2024-01-25,Jeruk,Buah,14954,72,0,0
2024-01-26,Jeruk,Buah,14550,78,0,0
2024-01-27,Jeruk,Buah,14367,87,0,0
2024-01-28,Jeruk,Buah,15052,100,0,0
2024-01-29,Jeruk,Buah,15314,91,0,0
2024-01-30,Jeruk,Buah,14668,89,0,0
2024-01-31,Jeruk,Buah,15503,87,0,0
2024-02-01,Jeruk,Buah,13395,75,1,0
2024-02-02,Jeruk,Buah,13033,65,1,0
2024-02-03,Jeruk,Buah,13577,64,1,0
2024-02-04,Jeruk,Buah,15447,44,0,0
2024-02-05,Jeruk,Buah,15073,55,0,0
2024-02-06,Jeruk,Buah,14785,46,0,0
2024-02-07,Jeruk,Buah,14958,56,0,0
2024-02-08,Jeruk,Buah,14765,56,0,0
2024-02-09,Jeruk,Buah,15264,52,0,0
2024-02-10,Jeruk,Buah,14535,50,0,0
2024-02-11,Jeruk,Buah,14844,49,0,0
2024-02-12,Jeruk,Buah,14248,67,0,0
2024-02-13,Jeruk,Buah,14754,56,0,0
2024-02-14,Jeruk,Buah,15201,57,0,0
2024-02-15,Jeruk,Buah,15441,65,0,0
2024-02-16,Jeruk,Buah,15078,53,0,0
2024-02-17,Jeruk,Buah,15251,66,0,0
2024-02-18,Jeruk,Buah,15585,68,0,0
2024-02-19,Jeruk,Buah,15223,50,0,0
2024-02-20,Jeruk,Buah,14946,71,0,0
2024-02-21,Jeruk,Buah,15012,51,0,0
2024-02-22,Jeruk,Buah,15060,56,0,0
2024-02-23,Jeruk,Buah,14755,61,0,0
2024-02-24,Jeruk,Buah,15171,64,0,0
2024-02-25,Jeruk,Buah,15124,52,0,0
2024-02-26,Jeruk,Buah,15353,61,0,0
2024-02-27,Jeruk,Buah,14653,48,0,0
2024-02-28,Jeruk,Buah,14994,61,0,0
2024-02-29,Jeruk,Buah,14922,51,0,0
2024-03-01,Jeruk,Buah,15098,76,0,0
2024-03-02,Jeruk,Buah,13353,88,1,0
2024-03-03,Jeruk,Buah,13586,96,1,0
2024-03-04,Jeruk,Buah,13201,74,1,0
2024-03-05,Jeruk,Buah,15125,56,0,0
2024-03-06,Jeruk,Buah,15060,50,0,0
2024-03-07,Jeruk,Buah,15441,50,0,0
2024-03-08,Jeruk,Buah,15115,47,0,0
2024-03-09,Jeruk,Buah,15242,76,0,0
2024-03-10,Jeruk,Buah,15010,52,0,0
2024-03-11,Jeruk,Buah,15508,57,0,0
2024-03-12,Jeruk,Buah,14446,57,0,0
2024-03-13,Jeruk,Buah,14915,69,0,0
2024-03-14,Jeruk,Buah,15526,63,0,0
2024-03-15,Jeruk,Buah,14476,64,0,0
2024-03-16,Jeruk,Buah,15176,66,0,0
2024-03-17,Jeruk,Buah,14838,65,0,0
2024-03-18,Jeruk,Buah,14704,56,0,0
2024-03-19,Jeruk,Buah,15100,67,0,0
2024-03-20,Jeruk,Buah,14776,59,0,0
2024-03-21,Jeruk,Buah,15360,45,0,0
2024-03-22,Jeruk,Buah,15223,66,0,0
2024-03-23,Jeruk,Buah,15086,66,0,0
2024-03-24,Jeruk,Buah,14946,64,0,0
2024-03-25,Jeruk,Buah,14929,75,0,0
2024-03-26,Jeruk,Buah,14787,50,0,0
2024-03-27,Jeruk,Buah,15288,66,0,0
2024-03-28,Jeruk,Buah,15069,53,0,0
2024-03-29,Jeruk,Buah,15078,64,0,0
2024-03-30,Jeruk,Buah,15174,56,0,0
2024-03-31,Jeruk,Buah,15192,78,0,0
2024-04-01,Jeruk,Buah,13724,94,1,0
2024-04-02,Jeruk,Buah,13995,77,1,0
2024-04-03,Jeruk,Buah,13505,138,1,0
2024-04-04,Jeruk,Buah,15299,68,0,0
2024-04-05,Jeruk,Buah,14735,73,0,0
2024-04-06,Jeruk,Buah,14954,33,0,0
2024-04-07,Jeruk,Buah,15304,62,0,0
2024-04-08,Jeruk,Buah,14772,90,0,0
2024-04-09,Jeruk,Buah,14812,73,0,0
2024-04-10,Jeruk,Buah,14722,61,0,1
2024-04-11,Jeruk,Buah,15121,74,0,1
2024-04-12,Jeruk,Buah,14718,71,0,0
2024-04-13,Jeruk,Buah,14512,60,0,0
2024-04-14,Jeruk,Buah,14852,83,0,0
2024-04-15,Jeruk,Buah,15000,65,0,0
2024-04-16,Jeruk,Buah,14592,78,0,0
2024-04-17,Jeruk,Buah,15405,56,0,0
2024-04-18,Jeruk,Buah,14834,76,0,0
2024-04-19,Jeruk,Buah,14957,72,0,0
2024-04-20,Jeruk,Buah,15109,89,0,0
2024-04-21,Jeruk,Buah,15074,55,0,0
2024-04-22,Jeruk,Buah,14944,61,0,0
2024-04-23,Jeruk,Buah,15428,83,0,0
2024-04-24,Jeruk,Buah,15323,68,0,0
2024-04-25,Jeruk,Buah,15024,74,0,0
2024-04-26,Jeruk,Buah,14770,68,0,0
2024-04-27,Jeruk,Buah,14861,79,0,0
2024-04-28,Jeruk,Buah,14896,75,0,0
2024-04-29,Jeruk,Buah,14983,61,0,0
2024-04-30,Jeruk,Buah,14807,74,0,0
2024-05-01,Jeruk,Buah,13724,102,1,0
2024-05-02,Jeruk,Buah,13287,113,1,0
2024-05-03,Jeruk,Buah,13447,129,1,0
2024-05-04,Jeruk,Buah,14832,84,0,0
2024-05-05,Jeruk,Buah,14677,63,0,0
2024-05-06,Jeruk,Buah,14800,88,0,0
2024-05-07,Jeruk,Buah,15058,81,0,0
2024-05-08,Jeruk,Buah,15050,49,0,0
2024-05-09,Jeruk,Buah,14984,88,0,0
2024-05-10,Jeruk,Buah,14537,72,0,0
2024-05-11,Jeruk,Buah,14749,69,0,0
2024-05-12,Jeruk,Buah,15014,75,0,0
2024-05-13,Jeruk,Buah,14645,98,0,0
2024-05-14,Jeruk,Buah,15449,75,0,0
2024-05-15,Jeruk,Buah,15550,75,0,0
2024-05-16,Jeruk,Buah,14607,67,0,0
2024-05-17,Jeruk,Buah,15467,93,0,0
2024-05-18,Jeruk,Buah,15011,92,0,0
2024-05-19,Jeruk,Buah,14737,91,0,0
2024-05-20,Jeruk,Buah,15636,88,0,0
2024-05-21,Jeruk,Buah,15432,67,0,0
2024-05-22,Jeruk,Buah,15214,82,0,0
2024-05-23,Jeruk,Buah,14662,91,0,0
2024-05-24,Jeruk,Buah,14540,70,0,0
2024-05-25,Jeruk,Buah,15205,91,0,0
2024-05-26,Jeruk,Buah,15228,78,0,0
2024-05-27,Jeruk,Buah,14908,83,0,0
2024-05-28,Jeruk,Buah,14722,82,0,0
2024-05-29,Jeruk,Buah,15127,81,0,0
2024-05-30,Jeruk,Buah,15130,69,0,0
2024-05-31,Jeruk,Buah,12960,112,1,0
2024-06-01,Jeruk,Buah,13582,175,1,0
2024-06-02,Jeruk,Buah,14029,116,1,0
2024-06-03,Jeruk,Buah,14864,93,0,0
2024-06-04,Jeruk,Buah,14911,75,0,0
2024-06-05,Jeruk,Buah,15086,96,0,0
2024-06-06,Jeruk,Buah,14950,82,0,0
2024-06-07,Jeruk,Buah,15230,93,0,0
2024-06-08,Jeruk,Buah,14974,74,0,0
2024-06-09,Jeruk,Buah,14883,112,0,0
2024-06-10,Jeruk,Buah,14835,73,0,0
2024-06-11,Jeruk,Buah,14952,80,0,0
2024-06-12,Jeruk,Buah,15186,84,0,0
2024-06-13,Jeruk,Buah,15479,71,0,0
2024-06-14,Jeruk,Buah,14289,80,0,0
2024-06-15,Jeruk,Buah,15381,73,0,0
2024-06-16,Jeruk,Buah,15117,112,0,0
2024-06-17,Jeruk,Buah,15124,84,0,0
2024-06-18,Jeruk,Buah,15455,66,0,0
2024-06-19,Jeruk,Buah,14986,78,0,0
2024-06-20,Jeruk,Buah,14650,78,0,0
2024-06-21,Jeruk,Buah,14949,69,0,0
2024-06-22,Jeruk,Buah,15307,85,0,0
2024-06-23,Jeruk,Buah,15231,84,0,0
2024-06-24,Jeruk,Buah,15266,66,0,0
2024-06-25,Jeruk,Buah,14982,65,0,0
2024-06-26,Jeruk,Buah,15446,68,0,0
2024-06-27,Jeruk,Buah,15936,75,0,0
2024-06-28,Jeruk,Buah,14680,58,0,0
2024-06-29,Jeruk,Buah,14990,68,0,0
2024-06-30,Jeruk,Buah,13838,130,1,0
2024-07-01,Jeruk,Buah,13348,135,1,0
2024-07-02,Jeruk,Buah,13405,116,1,0
2024-07-03,Jeruk,Buah,15016,68,0,0
2024-07-04,Jeruk,Buah,14660,75,0,0
2024-07-05,Jeruk,Buah,15411,75,0,0
2024-07-06,Jeruk,Buah,14937,55,0,0
2024-07-07,Jeruk,Buah,14539,228,0,0
2024-07-08,Jeruk,Buah,15194,91,0,0
2024-07-09,Jeruk,Buah,14796,77,0,0
2024-07-10,Jeruk,Buah,14626,96,0,0
2024-07-11,Jeruk,Buah,14754,69,0,0
2024-07-12,Jeruk,Buah,15019,77,0,0
2024-07-13,Jeruk,Buah,14914,87,0,0
2024-07-14,Jeruk,Buah,14848,78,0,0
2024-07-15,Jeruk,Buah,14924,71,0,0
2024-07-16,Jeruk,Buah,14998,81,0,0
2024-07-17,Jeruk,Buah,15173,66,0,0
2024-07-18,Jeruk,Buah,14657,85,0,0
2024-07-19,Jeruk,Buah,15064,69,0,0
2024-07-20,Jeruk,Buah,15333,103,0,0
2024-07-21,Jeruk,Buah,15448,91,0,0
2024-07-22,Jeruk,Buah,15124,80,0,0
2024-07-23,Jeruk,Buah,15204,77,0,0
2024-07-24,Jeruk,Buah,14829,70,0,0
2024-07-25,Jeruk,Buah,14844,72,0,0
2024-07-26,Jeruk,Buah,15178,87,0,0
2024-07-27,Jeruk,Buah,14934,76,0,0
2024-07-28,Jeruk,Buah,15552,81,0,0
2024-07-29,Jeruk,Buah,14967,81,0,0
2024-07-30,Jeruk,Buah,13452,103,1,0
2024-07-31,Jeruk,Buah,13956,114,1,0
2024-08-01,Jeruk,Buah,13155,164,1,0
2024-08-02,Jeruk,Buah,15355,72,0,0
2024-08-03,Jeruk,Buah,14484,74,0,0
2024-08-04,Jeruk,Buah,15797,69,0,0
2024-08-05,Jeruk,Buah,14634,67,0,0
2024-08-06,Jeruk,Buah,14738,83,0,0
2024-08-07,Jeruk,Buah,14896,72,0,0
2024-08-08,Jeruk,Buah,15457,87,0,0
2024-08-09,Jeruk,Buah,15856,60,0,0
2024-08-10,Jeruk,Buah,15225,66,0,0
2024-08-11,Jeruk,Buah,15241,111,0,0
2024-08-12,Jeruk,Buah,14664,77,0,0
2024-08-13,Jeruk,Buah,14867,59,0,0
2024-08-14,Jeruk,Buah,15362,82,0,0
2024-08-15,Jeruk,Buah,14839,69,0,0
2024-08-16,Jeruk,Buah,15306,73,0,0
2024-08-17,Jeruk,Buah,14870,84,0,0
2024-08-18,Jeruk,Buah,14703,62,0,0
2024-08-19,Jeruk,Buah,14429,98,0,0
2024-08-20,Jeruk,Buah,15405,65,0,0
2024-08-21,Jeruk,Buah,14691,75,0,0
2024-08-22,Jeruk,Buah,14737,71,0,0
2024-08-23,Jeruk,Buah,15393,72,0,0
2024-08-24,Jeruk,Buah,14852,67,0,0
2024-08-25,Jeruk,Buah,14638,73,0,0
2024-08-26,Jeruk,Buah,14954,78,0,0
2024-08-27,Jeruk,Buah,15312,59,0,0
2024-08-28,Jeruk,Buah,15047,57,0,0
2024-08-29,Jeruk,Buah,13637,115,1,0
2024-08-30,Jeruk,Buah,13295,88,1,0
2024-08-31,Jeruk,Buah,14198,184,1,0
2024-09-01,Jeruk,Buah,15239,74,0,0
2024-09-02,Jeruk,Buah,15432,67,0,0
2024-09-03,Jeruk,Buah,14934,83,0,0
2024-09-04,Jeruk,Buah,15553,78,0,0
2024-09-05,Jeruk,Buah,15248,58,0,0
2024-09-06,Jeruk,Buah,15384,86,0,0
2024-09-07,Jeruk,Buah,14485,52,0,0
2024-09-08,Jeruk,Buah,15142,70,0,0
2024-09-09,Jeruk,Buah,14802,66,0,0
2024-09-10,Jeruk,Buah,15235,80,0,0
2024-09-11,Jeruk,Buah,15288,66,0,0
2024-09-12,Jeruk,Buah,15124,62,0,0
2024-09-13,Jeruk,Buah,15359,74,0,0
2024-09-14,Jeruk,Buah,15694,64,0,0
2024-09-15,Jeruk,Buah,15647,55,0,0
2024-09-16,Jeruk,Buah,15067,91,0,0
2024-09-17,Jeruk,Buah,15161,73,0,0
2024-09-18,Jeruk,Buah,14502,98,0,0
2024-09-19,Jeruk,Buah,15578,62,0,0
2024-09-20,Jeruk,Buah,15012,82,0,0
2024-09-21,Jeruk,Buah,15050,64,0,0
2024-09-22,Jeruk,Buah,15012,68,0,0
2024-09-23,Jeruk,Buah,15444,72,0,0
2024-09-24,Jeruk,Buah,14880,77,0,0
2024-09-25,Jeruk,Buah,14742,55,0,0
2024-09-26,Jeruk,Buah,15039,58,0,0
2024-09-27,Jeruk,Buah,14679,63,0,0
2024-09-28,Jeruk,Buah,14204,103,1,0
2024-09-29,Jeruk,Buah,13544,77,1,0
2024-09-30,Jeruk,Buah,13644,106,1,0
2024-10-01,Jeruk,Buah,14640,64,0,0
2024-10-02,Jeruk,Buah,14997,65,0,0
2024-10-03,Jeruk,Buah,14665,80,0,0
2024-10-04,Jeruk,Buah,14787,60,0,0
2024-10-05,Jeruk,Buah,15308,93,0,0
2024-10-06,Jeruk,Buah,15626,68,0,0
2024-10-07,Jeruk,Buah,15073,72,0,0
2024-10-08,Jeruk,Buah,15016,68,0,0
2024-10-09,Jeruk,Buah,15105,74,0,0
2024-10-10,Jeruk,Buah,14580,46,0,0
2024-10-11,Jeruk,Buah,15174,70,0,0
2024-10-12,Jeruk,Buah,14991,66,0,0
2024-10-13,Jeruk,Buah,15090,89,0,0
2024-10-14,Jeruk,Buah,14593,63,0,0
2024-10-15,Jeruk,Buah,14846,50,0,0
2024-10-16,Jeruk,Buah,14752,57,0,0
2024-10-17,Jeruk,Buah,14893,86,0,0
2024-10-18,Jeruk,Buah,14705,70,0,0
2024-10-19,Jeruk,Buah,14751,70,0,0
2024-10-20,Jeruk,Buah,15280,64,0,0
2024-10-21,Jeruk,Buah,14924,52,0,0
2024-10-22,Jeruk,Buah,15276,54,0,0
2024-10-23,Jeruk,Buah,14673,63,0,0
2024-10-24,Jeruk,Buah,14698,51,0,0
2024-10-25,Jeruk,Buah,15279,62,0,0
2024-10-26,Jeruk,Buah,14722,62,0,0
2024-10-27,Jeruk,Buah,14682,56,0,0
2024-10-28,Jeruk,Buah,13549,126,1,0
2024-10-29,Jeruk,Buah,13880,90,1,0
2024-10-30,Jeruk,Buah,12807,91,1,0
2024-10-31,Jeruk,Buah,14685,71,0,0
2024-11-01,Jeruk,Buah,15531,56,0,0
2024-11-02,Jeruk,Buah,15006,57,0,0
2024-11-03,Jeruk,Buah,15353,61,0,0
2024-11-04,Jeruk,Buah,14972,60,0,0
2024-11-05,Jeruk,Buah,14511,68,0,0
2024-11-06,Jeruk,Buah,14800,46,0,0
2024-11-07,Jeruk,Buah,14817,64,0,0
2024-11-08,Jeruk,Buah,14810,65,0,0
2024-11-09,Jeruk,Buah,15601,57,0,0
2024-11-10,Jeruk,Buah,14878,71,0,0
2024-11-11,Jeruk,Buah,14821,61,0,0
2024-11-12,Jeruk,Buah,14864,62,0,0
2024-11-13,Jeruk,Buah,14787,58,0,0
2024-11-14,Jeruk,Buah,14806,53,0,0
2024-11-15,Jeruk,Buah,14631,67,0,0
2024-11-16,Jeruk,Buah,15079,41,0,0
2024-11-17,Jeruk,Buah,14965,62,0,0
2024-11-18,Jeruk,Buah,15025,55,0,0
2024-11-19,Jeruk,Buah,14704,56,0,0
2024-11-20,Jeruk,Buah,15142,60,0,0
2024-11-21,Jeruk,Buah,14767,53,0,0
2024-11-22,Jeruk,Buah,14850,72,0,0
